misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
3460,13290240,287,28.273575,1.4189385175704956,0.00491817066213116,3.319022898846015
3480,13367040,287,29.062094,1.4189385175704956,0.0019496617256663739,0.027713775252050255
3500,13443840,287,28.580992,1.4189385175704956,0.0017321953549981118,1.0372236621944466
3520,13520640,287,28.687117,1.4189385175704956,0.001970807796897134,1.2987009259668412
3540,13597440,287,28.822933,1.4189385175704956,0.0008999199708341621,1.1285433086974082
3560,13674240,287,28.776114,1.4189385175704956,0.0017542935514939018,0.6659801087997039
3580,13751040,288,28.607216,1.4189385175704956,0.003119372210858273,2.4278007782610076
3600,13827840,288,28.045317,1.4189385175704956,0.0022460854719611235,1.2454466685754597
3620,13904640,288,28.291897,1.4189385175704956,0.0010269547201460227,2.3921364013600397
3640,13981440,288,28.856903,1.4189385175704956,0.0023445767976227215,0.026229301461717112
3660,14058240,288,28.36277,1.4189385175704956,0.001043467589715874,1.5495466570646386
3680,14135040,288,28.693792,1.4189385175704956,0.0005802359897643328,0.024199626037443522
3700,14211840,289,28.15689,1.4189385175704956,0.0033699736020935235,1.515516708335781
3720,14288640,289,28.485304,1.4189385175704956,0.0031558787377434783,0.7863955580905895
3740,14365440,289,28.445559,1.4189385175704956,0.0013115594862028956,0.5766466437147756
3760,14442240,289,28.461285,1.4189385175704956,0.0018470149141649017,0.014999389369040727
3780,14519040,289,28.547762,1.4189385175704956,0.005491904047084972,1.2412055825974675
3800,14595840,289,28.683851,1.4189385175704956,0.0011156585460412316,0.024019881703861757
3820,14672640,289,28.358301,1.4189385175704956,0.002350505469439668,0.018652940445463173
3840,14749440,290,28.117483,1.4189385175704956,0.0012400461637298577,3.4819095868777366
3860,14826240,290,28.553185,1.4189385175704956,0.001526542630745098,0.037318108949693854
3880,14903040,290,28.304638,1.4189385175704956,0.0010333156976230385,1.8061334601399721
3900,14979840,290,28.271835,1.4189385175704956,0.003491493544424884,1.103746237330779
3920,15056640,290,28.395124,1.4189385175704956,0.0010731863701948896,0.042778083217854146
3940,15133440,290,28.288004,1.4189385175704956,0.0009310333931352943,0.9956496508762939
3960,15210240,290,28.608564,1.4189385175704956,0.0020884611338260585,0.034034053001960274
3980,15287040,291,28.514263,1.4189385175704956,0.0015805728442501276,1.383703408081783
4000,15363840,291,28.1405,1.4189385175704956,0.0024751447439484765,0.9332830213097623
4020,15440640,291,28.564394,1.4189385175704956,0.00018262278754264117,1.4196776375625633
4040,15517440,291,28.163963,1.4189385175704956,0.0023023088928312064,0.046162655104126316
4060,15594240,291,28.559172,1.4189385175704956,0.002350048001972027,2.7116039510030534
4080,15671040,291,28.545893,1.4189385175704956,0.0016239256947301328,0.03794215056841495
4100,15747840,291,28.643545,1.4189385175704956,0.0017278749190154485,1.1168389113488957
4120,15824640,291,28.030064,1.4189385175704956,0.002450309611231205,2.6483898588398005
