misc/nupdates,misc/total_timesteps,fps,eprewmean,epsuccessmean,epcollisionmean,eppathlengthmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
1940,7453440,622,22.075737,0.828,0.172,21.11186558470549,1.4189385175704956,0.002754586742958054,8.310811605444178
1960,7530240,622,23.134365,0.856,0.14,21.79083852671273,1.4189385175704956,0.003899353987071663,10.557631035265512
1980,7607040,622,21.88449,0.816,0.176,21.747035462083296,1.4189385175704956,0.0016575393136008642,4.563224090216681
2000,7683840,622,23.362267,0.86,0.14,21.680596981516107,1.4189385175704956,0.0008857316453941167,8.795942046493291
2020,7760640,622,22.889847,0.852,0.148,21.282988316762726,1.4189385175704956,0.0001314358083618572,13.137459881440737
2040,7837440,622,23.456814,0.862,0.136,21.917786417182533,1.4189385175704956,0.00810147995944135,8.109045411692932
2060,7914240,622,21.939278,0.826,0.17,22.07392528593354,1.4189385175704956,0.0053320643724873665,10.248011482693254
2080,7991040,623,21.511118,0.81,0.19,20.42156269794889,1.4189385175704956,0.0028975382127100604,10.676784846012016
2100,8067840,623,22.441633,0.836,0.162,21.758554461311547,1.4189385175704956,0.0035583881661295893,5.5786556721432135
2120,8144640,623,22.116966,0.83,0.168,22.308118029038422,1.4189385175704956,0.0014369515469297768,9.989796558720991
2140,8221440,623,21.223454,0.81,0.186,22.22285508736037,1.4189385175704956,0.0009036644849402364,5.668768371874466
2160,8298240,623,22.13405,0.832,0.168,21.71075350242574,1.4189385175704956,0.002335901523474604,13.779344654432498
2180,8375040,623,21.236975,0.814,0.186,20.88550679008104,1.4189385175704956,0.0007524890628701541,9.816860876558348
2200,8451840,623,23.300564,0.858,0.142,21.234424554565923,1.4189385175704956,0.0024726281888433734,11.887593116378412
2220,8528640,623,24.241297,0.884,0.112,21.474452701196075,1.4189385175704956,0.003295425738906488,7.055401877127588
2240,8605440,623,24.000841,0.878,0.12,21.490248455573806,1.4189385175704956,0.0007929372484795749,8.297741086094174
2260,8682240,623,23.581795,0.864,0.134,21.66711726814136,1.4189385175704956,0.0038809726349427363,8.552750263689086
2280,8759040,623,22.515972,0.84,0.16,21.140335256673396,1.4189385175704956,0.004470076138386503,11.659099307656287
2300,8835840,623,23.52807,0.866,0.132,21.357699140181765,1.4189385175704956,0.0036268396725063212,7.39582140869461
2320,8912640,623,23.971594,0.872,0.128,21.500843374212273,1.4189385175704956,0.005909803102258593,9.114211030176374
2340,8989440,623,24.432829,0.894,0.106,21.48694214749895,1.4189385175704956,0.0026420474448059393,8.071239857410546
2360,9066240,623,22.951889,0.848,0.152,19.907521861715242,1.4189385175704956,0.0022135261679068208,14.055472567724063
2380,9143040,623,22.076185,0.826,0.174,20.394375123889187,1.4189385175704956,0.001679387288459111,12.701963437837549
2400,9219840,623,23.192078,0.852,0.148,20.95247304413654,1.4189385175704956,0.0014583469572244212,7.440806520928163
2420,9296640,623,22.317595,0.834,0.166,20.57778993808292,1.4189385175704956,0.004916582815349102,11.995032339380122
2440,9373440,623,21.560055,0.814,0.186,20.796013307264076,1.4189385175704956,0.0045641419865205535,12.492340578720905
2460,9450240,623,21.594261,0.818,0.182,19.93763748931233,1.4189385175704956,0.008685870154295117,7.34177896513138
2480,9527040,623,19.715015,0.772,0.228,20.30241968815401,1.4189385175704956,0.0023686663655098526,16.44463832846377
2500,9603840,623,22.366215,0.836,0.164,21.353255024749785,1.4189385175704956,0.0034352952032350005,15.303036412212531
2520,9680640,623,21.693262,0.816,0.184,20.922489583291114,1.4189385175704956,-0.0012443119296221994,5.148094484501053
2540,9757440,623,22.049389,0.824,0.172,21.77446323790774,1.4189385175704956,0.000578609376680106,12.222951831435784
2560,9834240,623,21.732355,0.82,0.18,21.15190209943708,1.4189385175704956,0.001853906805627048,10.754717035871
2580,9911040,623,21.422163,0.814,0.186,20.530100035638547,1.4189385175704956,0.00710663195932284,11.172925041196867
2600,9987840,623,22.372917,0.838,0.162,20.638239568109626,1.4189385175704956,-0.00037934809515718373,5.772451369580812
2620,10064640,623,20.893476,0.802,0.196,20.984677023525816,1.4189385175704956,0.003975197492036386,7.009210946480744
2640,10141440,623,23.525438,0.866,0.134,21.44140903911367,1.4189385175704956,0.0029246966412756594,6.933587146305944
2660,10218240,623,23.756763,0.87,0.13,21.077069900164382,1.4189385175704956,-0.00026461162269697525,8.496391470823436
2680,10295040,623,21.543287,0.812,0.188,20.547931331714615,1.4189385175704956,0.0072070070425979795,12.641792402148713
2700,10371840,623,19.047184,0.756,0.244,20.14679164004,1.4189385175704956,0.0025792229454964398,10.587056268029846
2720,10448640,623,21.304132,0.81,0.19,20.482474073328078,1.4189385175704956,0.006514229721506126,12.002678045316134
2740,10525440,623,23.118746,0.848,0.15,20.92244227248244,1.4189385175704956,0.004085517459679977,7.848920282581821
2760,10602240,623,23.178192,0.85,0.15,20.88777874413226,1.4189385175704956,0.0028922047029482202,9.837309846666177
2780,10679040,623,22.85898,0.846,0.152,20.968230034275912,1.4189385175704956,0.00365658107039053,7.400433901487849
2800,10755840,623,22.733507,0.848,0.148,21.38434413522668,1.4189385175704956,0.0034837699437048285,12.13340099680936
2820,10832640,623,22.942137,0.846,0.152,21.35726542857522,1.4189385175704956,0.003266764568979852,5.57555728914449
2840,10909440,623,23.38152,0.86,0.14,21.31557294780668,1.4189385175704956,0.003865246195346117,12.916795698134228
2860,10986240,623,23.499292,0.864,0.136,21.189754201428965,1.4189385175704956,0.0008979565478512086,5.463644050282892
2880,11063040,623,22.145695,0.822,0.174,20.802890839466826,1.4189385175704956,0.0036758323665708305,11.589328982133884
2900,11139840,623,21.264105,0.806,0.192,20.71164946902543,1.4189385175704956,-0.0004791671875864267,9.412364154250827
2920,11216640,624,22.79736,0.854,0.146,20.826004509005696,1.4189385175704956,0.0023338792787399145,7.226603664667346
2940,11293440,624,22.635456,0.842,0.156,20.574908379876057,1.4189385175704956,0.0019175611261744053,9.316836620576215
2960,11370240,624,23.32754,0.866,0.134,20.767852067870553,1.4189385175704956,0.006275718426331877,12.745499466499314
2980,11447040,624,23.961887,0.876,0.124,21.269965533769458,1.4189385175704956,0.0056627456098794935,8.61515432531014
3000,11523840,624,23.953337,0.878,0.122,21.28360393768549,1.4189385175704956,0.003573725942987949,6.652766373136546
3020,11600640,624,22.700964,0.844,0.154,20.65970565778017,1.4189385175704956,0.001985329372109845,9.240385375823825
3040,11677440,624,23.195341,0.858,0.142,20.803841417934745,1.4189385175704956,0.002929979987675324,9.385342497634701
3060,11754240,624,20.917488,0.8,0.196,20.84789448785037,1.4189385175704956,0.00817498808610253,14.201174988632555
3080,11831040,624,21.355886,0.816,0.182,20.62334769468382,1.4189385175704956,0.0038441581826191397,13.512608920573257
3100,11907840,624,23.011055,0.848,0.152,21.16892699076375,1.4189385175704956,0.004893838288262486,12.68779362111818
3120,11984640,624,23.493305,0.864,0.134,21.516009580078535,1.4189385175704956,0.001398897118633613,5.641454453254118
3140,12061440,624,23.593197,0.86,0.14,21.583739660166206,1.4189385175704956,0.006212438427610323,11.445568687887862
3160,12138240,624,22.386896,0.834,0.166,20.731014565614984,1.4189385175704956,0.00504750597756356,10.501531479973346
3180,12215040,624,22.003202,0.826,0.174,20.307250500521157,1.4189385175704956,0.0009229909279383719,8.092346620478201
3200,12291840,624,23.724623,0.87,0.13,21.038155499776824,1.4189385175704956,0.0013188618730055168,6.765916290372843
3220,12368640,624,24.391382,0.88,0.12,20.774461250708438,1.4189385175704956,0.0022103848212282175,2.3999990353360774
3240,12445440,624,23.033728,0.85,0.15,21.26329931680858,1.4189385175704956,0.004912616314686602,10.49786454179557
3260,12522240,624,23.70559,0.876,0.124,20.80494787616376,1.4189385175704956,-0.0007963425479829312,9.789077861735132
3280,12599040,624,21.003094,0.804,0.196,20.255153274338692,1.4189385175704956,0.004092679574387148,19.342104369506707
3300,12675840,624,23.16084,0.852,0.148,21.02772010985296,1.4189385175704956,0.003422148938989267,10.80900975073455
3320,12752640,623,22.872017,0.856,0.144,20.364855344094337,1.4189385175704956,0.001960262037755456,13.859385559661314
3340,12829440,623,23.391304,0.862,0.136,20.733421219389886,1.4189385175704956,0.00047986345057324795,7.8955123930121776
3360,12906240,623,22.893257,0.848,0.152,21.22296042174846,1.4189385175704956,0.0035150774288922547,8.836008330911863
3380,12983040,623,23.461414,0.864,0.136,21.77537176621519,1.4189385175704956,-0.0010628922726027667,10.143070618552155
3400,13059840,623,25.110699,0.902,0.098,21.37225703069009,1.4189385175704956,0.0003842972684651613,6.6818770168931225
3420,13136640,623,23.501934,0.87,0.128,21.172347055183725,1.4189385175704956,0.006741881601919885,4.438748301158194
3440,13213440,623,23.933,0.874,0.122,21.674418469958006,1.4189385175704956,0.0017908666166476905,9.113644075405318
3460,13290240,623,24.671446,0.888,0.11,22.581959476554765,1.4189385175704956,0.0019240215726313182,6.1413426960236395
3480,13367040,623,25.011925,0.908,0.09,21.94696425680071,1.4189385175704956,-0.0015907232191239018,5.18500115154311
3500,13443840,624,23.287094,0.862,0.136,21.22911974675767,1.4189385175704956,0.001770866168953944,8.547346721903887
3520,13520640,624,23.021925,0.862,0.138,21.669474607456475,1.4189385175704956,-0.0003118552034720778,6.065425952314399
3540,13597440,624,24.359152,0.884,0.116,21.25274068858847,1.4189385175704956,0.0004944792366586625,4.567250702087767
3560,13674240,624,23.43302,0.866,0.132,21.45767426106613,1.4189385175704956,0.004747471283189952,8.328852559137157
3580,13751040,624,24.166386,0.88,0.118,21.67495289956592,1.4189385175704956,0.00092442291934276,5.116460746014491
3600,13827840,624,23.971228,0.874,0.124,22.10526174104214,1.4189385175704956,0.002846957177098375,8.298650553671177
3620,13904640,624,23.71834,0.872,0.124,22.3180268737264,1.4189385175704956,0.0014978619041357889,6.409828569844831
3640,13981440,624,24.180008,0.878,0.122,22.61381713588536,1.4189385175704956,0.0025767888640984894,10.094842460140352
3660,14058240,624,23.950846,0.878,0.12,21.780380225712435,1.4189385175704956,0.0015419799368828536,9.118344199098647
3680,14135040,624,23.28593,0.856,0.144,21.87628678803565,1.4189385175704956,0.0008380257175303995,6.802430116746109
3700,14211840,624,23.737286,0.868,0.132,21.819414063220844,1.4189385175704956,-0.002236857937532477,6.171688905660995
3720,14288640,624,23.72987,0.87,0.128,22.12366060739476,1.4189385175704956,0.0018425268906867131,6.825353826954961
3740,14365440,624,24.964638,0.902,0.098,22.188915441064164,1.4189385175704956,0.000942226720508188,9.821882374025881
3760,14442240,624,22.421316,0.84,0.154,21.7079797238335,1.4189385175704956,0.003736259476863779,14.474459069350269
3780,14519040,624,22.222284,0.836,0.162,21.229153395514935,1.4189385175704956,-0.0012157326760643627,12.950733484281226
